stable_ID	wt_1	wt_2	mut_1	mut_2
21ur-9788	0.2888681	0.1661904	0.333546	0
21ur-9789	1.805422	1.287975	0.778274	2.047416
21ur-979	0.108326	0.332381	0.333546	0.465322
21ur-9790	0.686062	0.16619	0.55591	0.2791934
21ur-9791	0.4333027	0.124643	0.166773	0.3722576
21ur-9792	0.2527595	0.207738	0.111182	0.604919
21ur-9793	0.2166515	0.16619	0.444728	0.232661
21ur-9794	0.324977	0.290833	0.166773	0.279193
21ur-9797	0.902713	1.0802372	2.001273	1.3959644
21ur-9798	0.397194	0.16619	0.500319	0.0930644
21ur-9799	1.1193651	0.955595	1.500956	0.6514516
21ur-98	1.2276856	1.3295252	3.391054	2.0474144
21ur-980	0	0	0	0
21ur-9801	0.1083256	0.1246428	0.444728	0.0930644
21ur-9802	4.8024306	2.9083366	5.503512	4.560158
21ur-9803	1.2637985	1.8280952	0.389137	0.41879
21ur-9804	0.1083256	0.1246428	0.111182	0.1861292
21ur-9805	0.5416276	0.290833	0.277955	0.2791932
21ur-9808	0.2166515	0.0830952	0.222364	0.139597
21ur-981	0.5416275	0.4154762	0.111182	0.977176
21ur-9810	0.613845	0.16619	0.222364	0.7445154
21ur-9811	0.433302	0.2908332	0.778274	0.697983
21ur-9812	1.4082371	1.3710752	0.500319	0.6979834
21ur-9813	0.108326	0.0830952	0.055591	0.3257254
21ur-9814	0	0	0.111182	0.372258
21ur-9816	1.949856	0.9140476	3.001916	4.0948296
21ur-9817	2.527595	2.160471	3.168684	3.4899166
21ur-9818	0.4694105	0.7894046	0	0.3722572
21ur-9819	0.0361085	0.1661906	0.166773	0.372258
21ur-982	0.722171	0.540119	0.111182	0.325725
21ur-9821	0.324977	0.290833	0.166773	0.139597
21ur-9823	0.2166515	0.1246428	0.222364	0.0465322
21ur-9824	0.5777361	0.4154756	1.111822	0.8841124
21ur-9825	6.6439662	6.1905938	5.614696	3.6295166
21ur-9826	0	0.16619	0.166773	0.279193
21ur-9827	1.4804502	1.2464282	1.500957	0.8841122
21ur-983	1.1193685	0.914047	0.389137	1.48903
21ur-9830	0.2888685	0.3323806	0.500319	0.977176
21ur-9831	0	0.207738	0.111182	0
21ur-9832	1.408237	0.5816666	3.113094	1.1633022
21ur-9833	1.0832555	1.1633332	0.611501	0.744515
21ur-9834	1.37212	2.1189282	1.778914	1.2563712
21ur-9835	0.180543	0.290833	0.55591	0.465322
21ur-9836	0.1805425	0.1246428	0.222364	0.186129
21ur-9839	0	0	0	0
21ur-984	0.469411	0.332381	0.444728	0.558387
21ur-9840	0.0722171	0	0	0.186129
21ur-9841	0.2166515	0.4985716	0.778274	0.139597
21ur-9842	3.57474	2.74214	4.83642	2.7919344
21ur-9843	0.2166512	0.290833	0.111182	0.4187898
21ur-9844	0.2888685	0.207738	0.389137	0.186129
21ur-9846	0.0361085	0.0415476	0.055591	0.0465322
21ur-9848	0.144434	0	0.055591	0.0930644
21ur-9849	1.84154	0.955595	0.611501	0.511854
21ur-985	0.0722171	0.0830952	0.055591	0.139597
21ur-9851	1.08326	0.955595	0.500319	0.232661
21ur-9852	0.108326	0.0415476	0.277955	0.5583864
21ur-9853	0.1444342	0	0.111182	0.0930644
21ur-9854	0	0.0830952	0	0
21ur-9855	0	0.124643	0.055591	0
21ur-9856	1.9859741	1.3710706	0.500319	0.3722574
21ur-9857	0.144434	0.2492856	0.500319	0.325725
21ur-9858	0.0722171	0.124643	0.166773	0
21ur-986	0.288868	0.4154756	0	0.232661
21ur-9861	0.541628	0.498571	1.05623	0.83758
21ur-9862	0.108326	0.0830952	0.111182	0.0465322
21ur-9863	0.180543	0.0830952	0.55591	0.279193
21ur-9864	0	0	0	0.0465322
21ur-9866	1.2637971	1.37107	0.722683	0.6979826
21ur-9867	0.1083256	0.0830952	0.222364	0.325726
21ur-9868	0.2527602	0.16619	0.111182	0.232661
21ur-987	0.361085	0.2908336	0.222364	0.139597
21ur-9871	0.5055195	0.830952	0.55591	0.511854
21ur-9872	0.1444345	0.332381	0.333546	0.372258
21ur-9873	0.108326	0.0415476	0.111182	0.6979832
21ur-9874	0.7943875	0.332381	1.389771	0.5583862
21ur-9875	0.5416275	0.4985712	0.722683	1.163306
21ur-5713	0.25276	0.207738	0.611501	0.558386
21ur-5724	11.0492255	7.9771382	19.17891	20.4741542
21ur-9879	0.0722171	0.16619	0.111182	0.232661
21ur-988	0.1805425	0.0830952	0	0.0465322
21ur-9881	0.216651	0.2492856	0.166773	0.651451
21ur-9882	0.108326	0.0415476	0.444728	0.0930644
21ur-6086	5.4884925	4.0716676	10.673464	9.3064454
21ur-9885	0.938822	0.706309	1.11182	0.697983
21ur-9886	0.0722171	0	0	0.139597
21ur-9887	0	0.0415476	0.055591	0.139597
21ur-9888	0	0	0	0.0465322
21ur-9889	0	0	0	0
21ur-989	2.3470571	1.8696382	1.056229	0.9306446
21ur-9890	0.0361085	0	0	0
21ur-9892	0.0361085	0	0	0.0930644
21ur-9893	0	0	0.055591	0
21ur-9894	0.1805427	0.0830952	0.166773	0.1395966
21ur-9895	0	0	0	0
21ur-9897	0.5055195	0.290833	0.611501	0.232661
21ur-9899	0	0	0	0
21ur-99	0.2527595	0.664761	0.166773	0.2791932
21ur-990	5.5968185	6.2321406	3.33546	3.8156388
21ur-9901	0.0722171	0.0415476	0.111182	0.0930644
21ur-9906	1.3360171	0.9971422	1.167411	0.9306444
21ur-9907	0.0722171	0.0830952	0	0.232661
21ur-9908	1.33602	0.955595	1.334181	2.1870144
21ur-9909	3.1775556	2.9083352	4.669642	4.0948322
21ur-991	7.799443	12.0488	2.27923	4.6997544
21ur-9910	2.2748356	2.5344	0.889456	1.5821
21ur-9911	0.0722171	0.124643	0.277955	0.465322
21ur-9912	0.108326	0.16619	0	0.0930644
21ur-9913	0.180543	0.0830952	0.111182	0
21ur-9914	0.108326	0.124643	0.222364	0
21ur-9915	0.686062	0.8309516	0.444728	0.744515
21ur-9917	0.324977	0.498571	0.667092	1.07024
21ur-9918	1.011039	1.1217876	0.667092	0.83758
21ur-992	0.216651	0.4154762	0.389137	1.02371
21ur-9920	0.2527595	0.373928	0.055591	0.325725
21ur-9921	2.0942996	1.4957176	1.167413	1.7682222
21ur-9923	2.058187	2.24357	1.00064	0.8841122
21ur-9924	0	0	0.166773	0
21ur-9925	0.0722171	0.0415476	0.055591	0
21ur-9926	0	0.0830952	0.055591	0.0465322
21ur-9927	0.1083256	0.3323812	0.166773	0.1395966
21ur-9928	0.758279	0.373928	1.778912	0.325725
21ur-9929	0.3610855	0.6232136	0.166773	0.3257252
21ur-993	0.2166515	0.2908336	0.111182	0.744515
21ur-9930	3.3219841	1.24643	1.445362	0.930644
21ur-9932	0.0722171	0.16619	0.055591	0.139597
21ur-9933	0.5055196	0.3323812	0.778274	1.0702404
21ur-9934	1.372127	1.4126228	0.389137	0.0930644
21ur-9936	0.2166515	0.207738	0.055591	1.11677
21ur-9939	0.216651	0.207738	0.277955	0.930644
21ur-994	19.7874602	25.2609332	11.229364	13.8200966
21ur-9940	0.144434	0.124643	0.055591	0.186129
21ur-9941	0.0361085	0.16619	0	0
21ur-9942	0.0722171	0.1246428	0.055591	0.0930644
21ur-9943	0.1444345	0.0830952	0	0.186129
21ur-9944	0.072217	0.0830952	0	0.0930644
21ur-9945	0.1805425	0.0830952	0.111182	0.558386
21ur-9946	0.758279	0.8724998	0.277955	0.372258
21ur-9948	0.541628	0.373928	0.277955	0.465322
21ur-995	0.1083256	0.124643	0.111182	0.0930644
21ur-9952	1.6609885	2.16047	1.89009	3.11766
21ur-9953	0.7582787	0.2077382	0.611501	0.279193
21ur-9956	0	0	0	0.0930644
21ur-9957	4.260803	4.1132158	4.113731	3.5364444
21ur-9959	0.108326	0.0415476	0.333546	0.2326612
21ur-996	0.866605	1.1633276	0.722683	0.5118542
21ur-9962	0	0	0	0.232661
21ur-9964	0.0361085	0	0	0.139597
21ur-9966	0.25276	0.1661906	0.277955	0.0465322
21ur-9967	0.1444341	0.1661906	0.166773	0.325725
21ur-9968	0	0.0830952	0	0.279193
21ur-997	7.8355535	6.8138008	9.784022	20.2880288
21ur-9970	0	0	0	0
21ur-9971	0.2166516	0.0830952	0.389137	0.41879
21ur-9974	0.0361085	0.0415476	0.055591	0.0465322
21ur-9975	2.419267	2.2020216	2.612777	1.116773
21ur-9976	1.44434	0.914047	3.16869	0.977176
21ur-9977	0	0.0415476	0	0
21ur-998	4.00805	3.8639282	4.169322	3.4433836
21ur-9980	1.0110391	0.373928	0.778274	0.791048
21ur-9981	3.213661	2.7005958	4.058144	5.5838618
21ur-9982	0.5055197	0.4985716	0.277955	0.1395966
21ur-9983	1.3360155	0.5816656	1.223002	0.41879
21ur-9984	1.5526656	1.828093	5.225556	1.209837
21ur-9985	0.0361085	0.0415476	0.055591	0.0465322
21ur-9986	0	0.124643	0	0.2791932
21ur-9987	0.0722171	0.16619	0.055591	0
21ur-9989	0.830496	0.664761	0.833865	0.465322
21ur-999	1.1915855	0.7478566	0.833865	0.7910472
21ur-9991	1.805428	1.3295176	2.334823	1.9078244
21ur-9992	0.180543	0.16619	0.055591	0.2791936
21ur-9993	5.1274085	2.5344	7.838333	2.14048
21ur-9994	0.0361085	0.0830952	0.166773	0.4653224
21ur-9997	0.5055195	0.124643	1.11182	0.2326612
21ur-9998	0.0361085	0.1246428	0	0.0465322
21ur-9999	2.238731	1.6203582	2.16805	1.2563744
21ur-10005	0	0.0415476	0	0.232661
21ur-10050	0.0361085	0.0415476	0	0
21ur-10060	0.0361085	0.1246428	0	0.0930644
21ur-10087	0.0722171	0	0	0.0930644
21ur-10095	0.0722171	0.0415476	0.055591	0.1395966
21ur-10109	0	0.124643	0.111182	0.279193
21ur-1015	0	0	0	0.0465322
21ur-10191	0	0	0	0.0930644
21ur-10195	0.144434	0.0830952	0.055591	0.1395966
21ur-10223	0.0722171	0.0830952	0.111182	0
21ur-1024	0	0	0.055591	0.0930644
21ur-10257	0.1083256	0.2077376	0.166773	0.0930644
21ur-10284	0	0	0	0
21ur-10349	0.0361085	0.0415476	0.222364	0.0930644
21ur-10358	0.0361085	0.0415476	0.111182	0.465322
21ur-10361	0.180543	0	0.055591	0
21ur-1037	0	0	0	0
21ur-10392	0	0.0415476	0	0
21ur-10393	0	0	0	0.0930644
21ur-10394	0	0.0415476	0.055591	0
21ur-10397	0.072217	0.0415476	0	0.0465322
21ur-10413	0.1444341	0.0415476	0.111182	0
21ur-10422	0	0.0415476	0.055591	0.0930644
21ur-10461	0	0.0415476	0.333546	0.186129
21ur-10463	0.0361085	0	0.111182	0.604919
21ur-10474	0.0361085	0.0415476	0.111182	0.0930644
21ur-10502	0	0	0.055591	0.0465322
21ur-10545	0.1444342	0.0415476	0.055591	0.0465322
21ur-10565	0	0	0	0
21ur-10580	0.0722171	0.0415476	0.055591	0
21ur-10601	0.180543	0	0.055591	0.0465322
21ur-1143	9.4965405	9.9298776	20.624305	19.636617
21ur-10629	0	0	0	0.0465322
21ur-10666	0.1083256	0	0	0
21ur-1067	0.0722171	0.124643	0.055591	0.279193
21ur-10675	0.0361085	0.1246428	0	0.0465322
21ur-10679	0	0	0.111182	0
21ur-10689	0.0361085	0	0	0.0465322
21ur-10710	0.0361085	0	0.055591	0
21ur-10724	0	0	0	0
21ur-10747	0.1805425	0.0415476	0.111182	0
21ur-10759	0.1083256	0.1246428	0.222364	0.232661
21ur-10772	0.0722171	0	0	0.372258
21ur-10773	0.0722171	0.0415476	0	0.0465322
21ur-13029	0.6860625	0.7894042	1.5287555	1.72169
21ur-10815	0	0	0.055591	0.0465322
21ur-10818	0.0361085	0	0	0
21ur-10820	0	0.1661904	0.055591	0.3257252
21ur-10827	0	0	0	0
21ur-10829	0	0	0	0
21ur-10864	0	0	0.111182	0.279193
21ur-10877	0	0.0415476	0.222364	0
21ur-10892	0	0	0	0
21ur-10894	0.0361085	0.0830952	0	0
21ur-10895	0.0361085	0.0415476	0	0
21ur-10903	0	0	0	0
21ur-1094	0.1444345	0.0830952	0.055591	0.279193
21ur-10947	0.072217	0.0415476	0	0
21ur-10960	0.0722171	0	0.055591	0.0465322
21ur-10984	0.072217	0	0	0.279193
21ur-11039	0	0	0.055591	0.0465322
21ur-11046	0.0361085	0.207738	0.111182	0.279193
21ur-11054	0.0722171	0.0415476	0.055591	0.0930644
21ur-11071	0	0	0	0
21ur-11089	0.144434	0.0830952	0	0
21ur-11090	0.072217	0.0830952	0.166773	0.0930644
21ur-11094	0.0361085	0.0415476	0	0.0465322
21ur-11104	0.144434	0.0415476	0.111182	0.41879
21ur-11106	0.0361085	0.0415476	0.166773	0.186129
21ur-11123	0	0.0830952	0	0.0930644
21ur-11131	0	0.0830952	0	0
21ur-11147	0	0.0415476	0	0
21ur-11153	0.0361085	0	0	0
21ur-11171	0.0722171	0.0415476	0.055591	0.0930644
21ur-11175	0.0722171	0	0.055591	0
21ur-11176	0.0722171	0.0415476	0	0
21ur-11196	0	0	0	0
21ur-11198	0.108326	0	0	0
21ur-11206	0.0361085	0.0415476	0.111182	0
21ur-11211	0	0.0415476	0.055591	0.0465322
21ur-11221	0.0361085	0	0	0.0465322
21ur-11225	0	0	0	0
21ur-11227	0.0361085	0	0.055591	0.1861292
21ur-11228	0.0361085	0.207738	0	0
21ur-11237	0	0	0	0.2326614
21ur-11245	0.0361085	0.0415476	0	0.0930644
21ur-11247	0.0361085	0	0	0.139597
21ur-11258	0.0722171	0.2492852	0.111182	0.0465322
21ur-11260	0.25276	0.0830952	0.166773	0
21ur-11264	0	0	0	0
21ur-11269	0	0.0415476	0.055591	0
21ur-9407	0.5416281	0.4154762	1.11182	1.070241
21ur-11297	0.0361085	0	0	0
21ur-11308	0.0361085	0.0415476	0	0.0465322
21ur-1131	0.072217	0.2077376	0.055591	0.3722572
21ur-11313	0.0722171	0.0830952	0.111182	0.3722572
21ur-11316	0	0	0	0.372258
21ur-11319	0.1805426	0	0.222364	0.1861288
21ur-11325	0	0	0	0
21ur-11398	0	0	0	0
21ur-11407	0	0	0	0
21ur-11452	0.0722171	0.207738	0	0.0930644
21ur-11454	0	0	0	0
21ur-11455	0	0	0	0
21ur-11474	0.0722171	0	0.111182	0.2326612
21ur-11488	0	0	0	0
21ur-11493	0.0361085	0	0.055591	0.0930644
21ur-11499	0.1083256	0	0.055591	0.0465322
21ur-11503	0	0.0415476	0	0
21ur-11514	0.1444345	0.16619	0.055591	0.1861288
21ur-11522	0	0	0	0
21ur-11534	0	0	0	0
21ur-11543	0	0	0	0
21ur-11544	0	0	0.055591	0.0930644
21ur-11552	0	0.0415476	0.111182	0
21ur-11554	0	0	0.055591	0.0930644
21ur-11557	0	0.0830952	0	0
21ur-11577	0	0	0	0
21ur-11583	0.0361085	0.0415476	0	0.0930644
21ur-11586	0.1083256	0.0830952	0.055591	0.0465322
21ur-11590	0	0	0	0
21ur-11592	0	0.0415476	0.111182	0
21ur-11596	0.0361085	0	0.111182	0.0930644
21ur-11610	0	0	0.055591	0
21ur-11617	0	0	0.111182	0.0465322
21ur-11638	0	0	0	0.0465322
21ur-11642	0	0	0	0
21ur-11656	0.0361085	0	0	0.139597
21ur-11674	0.0722171	0.0415476	0	0
21ur-11678	0	0	0.166773	0
21ur-11685	0.2166515	0.0415476	0.111182	0.7910476
21ur-11689	0.0722171	0	0.055591	0.139597
21ur-11692	0	0	0	0
21ur-11702	0.0361085	0.0830952	0.055591	0
21ur-11719	0	0.0830952	0	0.0465322
21ur-11738	0.0361085	0.0415476	0.166773	0
21ur-1174	0.0180543	0.103869	0.055591	0.0232661
21ur-11740	0.0361085	0	0.055591	0
21ur-11762	0.072217	0.0415476	0.389137	0.8841122
21ur-11775	0.0361085	0.16619	0.111182	0.2791932
21ur-11784	0.0361085	0.0415476	0.166773	0.0465322
21ur-11846	0.0722171	0	0.055591	0
21ur-11853	0	0	0	0.0930644
21ur-11883	0.1444342	0	0	0
21ur-11886	0	0.0830952	0	0.0465322
21ur-11890	0.0722171	0.0830952	0	0.232661
21ur-11910	0.0722171	0	0	0.0930644
21ur-1192	0.0361085	0	0.222364	0
21ur-11925	0.2166515	0.249286	0.389137	0
21ur-5083	34.9530341	24.6376764	65.597382	57.0485322
21ur-11929	0.0361085	0	0.111182	0
21ur-11935	0.1083256	0.373928	0	0.0465322
21ur-11955	0	0	0.389137	0.186129
21ur-11998	0	0.1661904	0.055591	0.139597
21ur-12001	0	0	0	0
21ur-12002	0	0	0	0.0465322
21ur-12003	0	0	0.055591	0
21ur-12019	0	0	0.055591	0.139597
21ur-12047	0.072217	0	0.055591	0.0465322
21ur-12056	0	0	0	0
21ur-12069	0.0361085	0	0.055591	0.0930644
21ur-12090	0	0.0415476	0.055591	0
21ur-12098	0	0	0.222364	0.41879
21ur-12104	0.0361085	0.0415476	0.055591	0.0930644
21ur-12105	0	0	0	0
21ur-12109	0	0	0	0.0930644
21ur-12147	0.0361085	0	0	0.139597
21ur-12151	0.072217	0.0830952	0.055591	0.139597
21ur-12155	0.0722171	0.0415476	0	0.232661
21ur-12178	0	0.0415476	0	0.0465322
21ur-12198	0	0	0	0
21ur-12214	0.0722171	0.16619	0	0
21ur-12225	0.0722171	0.0415476	0.111182	0
21ur-12229	0	0	0	0
21ur-12236	0	0.0415476	0	0.139597
21ur-12245	0	0	0	0.186129
21ur-12256	0.0361085	0.0830952	0.166773	0.232661
21ur-12259	0	0	0	0
21ur-12272	0	0	0	0
21ur-12276	0.0361085	0	0.055591	0
21ur-12294	0	0	0	0
21ur-12301	0.0361085	0	0.166773	0
21ur-12317	0	0.0415476	0	0
21ur-12328	0	0	0	0
21ur-12344	0.0361085	0.0830952	0.055591	0.139597
21ur-12357	0	0	0	0
21ur-12360	0	0.0415476	0.055591	0.0465322
21ur-12366	0.1083256	0.124643	0	0
21ur-12382	0.0722171	0.207738	0.333546	0.0465322
21ur-12387	0.0361085	0	0	0.0930644
21ur-1239	0	0.0830952	0	0
21ur-12394	0	0	0	0
21ur-12420	0	0	0	0
21ur-12421	0.0361085	0.0830952	0	0
21ur-12450	0.0361085	0.0415476	0	0
21ur-12484	0.0361085	0.0415476	0	0
21ur-12501	0.0722171	0.0415476	0.055591	0.0930644
21ur-12503	0.1083256	0.0830952	0	0.139597
21ur-12509	0.072217	0	0.111182	0.0465322
21ur-12517	0.144434	0.249286	0	0.0465322
21ur-12540	0.0361085	0.290833	0.055591	0.139597
21ur-12556	0.0361085	0	0	0
21ur-12580	0.0361085	0.0830952	0	0
21ur-12592	0.1083256	0	0	0
21ur-12607	0	0.124643	0.111182	0
21ur-12617	0	0	0.222364	0.0465322
21ur-12628	0	0	0	0
21ur-12634	0	0.0415476	0	0
21ur-12642	0	0.1661904	0.111182	0.325725
21ur-12667	0	0	0.166773	0
21ur-12671	0.0361085	0	0	0.0930644
21ur-12682	0	0	0.055591	0.0930644
21ur-12692	0	0	0	0.0465322
21ur-1270	0.25276	0.0830952	0.389137	0.884112
21ur-12700	0	0.0415476	0	0
21ur-12732	0.108326	0	0	0.0930644
21ur-12750	0.0361085	0	0.166773	0
21ur-12754	0.0361085	0.0830952	0.055591	0.0465322
21ur-12762	0	0	0	0.0465322
21ur-12782	0.1805425	0.16619	0.111182	0
21ur-12807	0.0361085	0	0	0
21ur-12836	0.0361085	0	0	0
21ur-12863	0	0.0415476	0	0
21ur-12869	0.0361085	0	0.055591	0.0930644
21ur-12876	0	0	0	0
21ur-12877	0	0	0.055591	0
21ur-12896	0	0	0.055591	0.0930644
21ur-12906	0.0361085	0.0830952	0	0
21ur-12924	0.0361085	0	0.222364	0
21ur-12925	0	0	0	0
21ur-12952	0.0722171	0	0	0
21ur-12962	0.216651	0.0830952	0.055591	0.0930644
21ur-12970	0.2888685	0.2908328	0.166773	0.1861288
21ur-12973	0.108326	0.2077376	0.111182	0.186129
21ur-12980	0	0.0830952	0	0.0465322
21ur-13006	0.0361085	0.0830952	0.333546	0.1861288
21ur-13007	0.0361085	0.124643	0	0
21ur-1139	0.0361085	0.0830952	0.222364	0.2326612
21ur-13023	0.0361085	0	0	0.1395966
21ur-13025	0	0	0	0.0465322
21ur-13031	0	0.124643	0	0.0930644
21ur-13033	0	0	0	0
21ur-13054	0	0.0830952	0.055591	0
21ur-13079	0	0	0	0
21ur-13080	0	0	0	0
21ur-13087	0.072217	0	0	0
21ur-13095	0.108326	0	0.055591	0.0930644
21ur-13097	0.0361085	0	0	0
21ur-13114	0	0.0830952	0	0
21ur-13124	0	0.0415476	0.055591	0
21ur-13125	0	0.0415476	0.055591	0.0930644
21ur-13127	0.0361085	0.0415476	0	0.0465322
21ur-13138	0.1805425	0.124643	0.055591	0.139597
21ur-2791	0.25276	0.2077382	0.500319	0.651451
21ur-13150	0	0	0	0.0465322
21ur-13159	0.0722171	0.0415476	0.111182	0
21ur-13162	0	0.0415476	0	0
21ur-13175	0	0	0	0
21ur-13188	0.108326	0	0.055591	0
21ur-13189	0	0	0	0
21ur-13195	0.0722171	0.124643	0.055591	0.0465322
21ur-13202	0.1083256	0	0	0
21ur-13211	0.0361085	0.0415476	0.055591	0.0465322
21ur-13218	0	0	0	0.0465322
21ur-13224	0.0722171	0.0830952	0	0
21ur-13229	0.0361085	0	0	0.0930644
21ur-13236	0	0	0	0
21ur-13249	0	0	0	0.232661
21ur-13257	0.0361085	0	0	0
21ur-13264	0.144434	0.290833	0.222364	0
21ur-13267	0	0	0	0
21ur-13276	0	0.0415476	0	0.0930644
21ur-13284	0.1083256	0	0.111182	0.1395966
21ur-13292	0	0	0	0
21ur-13294	0.0361085	0	0	0
21ur-13295	0	0.124643	0	0.0465322
21ur-13296	0.144434	0.0415476	0.111182	0.0930644
21ur-13305	0	0	0.111182	0.0465322
21ur-13328	0	0.0415476	0	0.0465322
21ur-13331	0	0	0	0
21ur-13334	0	0	0	0
21ur-13348	0	0	0	0
21ur-13356	0.0361085	0.0830952	0	0
21ur-1336	0.072217	0.0415476	0.166773	0
21ur-13361	0.1805426	0.0415476	0	0
21ur-13374	0	0	0	0
21ur-13395	0	0	0	0.0465322
21ur-1340	0.0361085	0	0	0
21ur-13401	0	0.0415476	0	0.139597
21ur-13411	0.0361085	0	0	0
21ur-13423	0.1805427	0.0830952	0.055591	0
21ur-521	1.94986	1.99428	3.66901	4.6066844
21ur-13430	0.0722171	0.124643	0	0.2326614
21ur-13441	0.108326	0.0830952	0	0.0465322
21ur-13471	0.0361085	0	0.055591	0.0465322
21ur-13476	0.072217	0	0.222364	0.3722584
21ur-13516	0.0361085	0	0	0
21ur-13517	0	0.1661906	0.222364	0
21ur-13520	0	0.0415476	0	0.0930644
21ur-13521	0	0	0.055591	0
21ur-13524	0	0	0.055591	0.0465322
21ur-13525	0	0	0	0
21ur-13533	0	0.207738	0	0
21ur-13537	0	0	0	0
21ur-13540	0	0	0	0
21ur-13541	0.108326	0.0415476	0.055591	0.0465322
21ur-13544	0.0361085	0	0	0
21ur-13547	0	0	0	0.0930644
21ur-13557	0.0361085	0.1246428	0.055591	0.0930644
21ur-13558	0.0361085	0.0830952	0.333546	0.1395966
21ur-13590	0	0	0	0
21ur-13598	0.0361085	0	0	0
21ur-1364	0	0	0	0
21ur-13674	0	0	0.055591	0
21ur-13700	0	0	0	0
21ur-13753	0.0722171	0	0.166773	0.0465322
21ur-13760	0	0	0.055591	0
21ur-13766	0.072217	0.249286	0.055591	0.3722574
21ur-13783	0.1444341	0.207738	0.111182	0.0465322
21ur-13802	0.0361085	0	0.166773	0.0465322
21ur-13814	0.0722171	0.16619	0.166773	0.232661
21ur-13822	0	0.0415476	0	0.0465322
21ur-13844	0.0361085	0	0	0.0465322
21ur-13846	0	0.0415476	0	0
21ur-13857	0.0361085	0.0415476	0	0.0930644
21ur-13863	0	0	0	0
21ur-13866	0.144434	0.0415476	0.055591	0
21ur-13868	0.0361085	0.0415476	0.055591	0.325725
21ur-13873	0	0	0	0
21ur-13877	0	0	0.055591	0.0930644
21ur-13887	0	0.0830952	0.055591	0.1395966
21ur-13900	0.108326	0.0415476	0.166773	0.744515
21ur-13905	0	0.207738	0.055591	0.232661
21ur-13914	0.0361085	0	0	0
21ur-13931	0	0	0	0
21ur-13945	0	0.0415476	0	0.139597
21ur-13947	0	0	0.055591	0
21ur-13962	0.0361085	0	0	0.0930644
21ur-13970	0	0.0415476	0	0
21ur-13972	0.0361085	0.0415476	0.111182	0.2791934
21ur-13976	0	0	0	0
21ur-13992	0.108326	0.0415476	0.111182	0.0465322
21ur-14001	0	0	0	0
21ur-2886	0.5416275	0.373928	1.05623	1.02371
21ur-14012	0	0	0	0
21ur-14020	0	0.124643	0.055591	0.139597
21ur-14021	0.1444345	0.0415476	0.333546	0.2791934
21ur-14059	0	0	0	0.0465322
21ur-14065	0	0.0415476	0	0.0930644
21ur-14107	0.108326	0.0830952	0	0.0465322
21ur-14115	0.1083255	0.0415476	0.389137	0.0930644
21ur-14121	0	0	0	0
21ur-14151	0.0361085	0	0	0
21ur-14161	0	0	0.111182	0.0465322
21ur-9876	0.216651	0.249286	0.55591	0.604919
21ur-14183	0.0361085	0	0.055591	0
21ur-14191	0	0	0	0
21ur-14195	0	0.0415476	0.055591	0
21ur-14205	0	0.0415476	0	0
21ur-14206	0.0361085	0.0415476	0.055591	0.0930644
21ur-14226	0.1083256	0.0830952	0.055591	0.0930644
21ur-14242	0	0.0415476	0	0.0930644
21ur-14248	0	0	0.055591	0
21ur-14263	0	0	0	0
21ur-14279	0	0.0830952	0	0
21ur-14288	0	0	0	0.0930644
21ur-14292	0	0.0415476	0	0
21ur-14309	0	0	0.055591	0.0465322
21ur-14312	0	0.0415476	0	0
21ur-14317	0.0361085	0.124643	0.111182	0.3257262
21ur-14322	0	0.1661904	0	0
21ur-14329	0.072217	0.2492856	0.111182	0.1861288
21ur-14337	0.072217	0.0415476	0	0
21ur-14338	0	0	0	0
21ur-14351	0	0	0	0
21ur-14367	0.072217	0	0	0.0465322
21ur-14369	0.0722171	0	0.166773	0.0930644
21ur-14370	0	0	0	0
21ur-14382	0	0	0	0
21ur-14392	0.0361085	0.0830952	0.222364	0.139597
21ur-14401	0	0	0	0
21ur-14404	0	0	0.055591	0.0930644
21ur-14410	0.0361085	0.0415476	0	0.0465322
21ur-14419	0.0361085	0.0415476	0	0.0465322
21ur-14428	0	0	0	0
21ur-14435	0	0	0	0
21ur-14468	0	0.0415476	0.055591	0.0930644
21ur-14475	0	0	0.055591	0.1395966
21ur-14484	0	0	0	0
21ur-14503	0	0	0	0.279193
21ur-14532	0	0	0	0
21ur-14557	0	0	0	0.0465322
21ur-14582	0	0	0	0
21ur-14599	0	0	0	0
21ur-14602	0	0	0.111182	0.1861292
21ur-14625	0	0	0	0.0465322
21ur-14627	0	0	0	0
21ur-14652	0	0.0415476	0	0
21ur-14660	0.108326	0.0415476	0.055591	0.0930644
21ur-14673	0	0.0415476	0	0
21ur-14676	0.0722171	0	0.111182	0.0465322
21ur-14682	0	0	0	0
21ur-14700	0.0361085	0.2077376	0	0
21ur-14717	0.0361085	0.124643	0	0.0465322
21ur-14718	0.0361085	0	0	0
21ur-14725	0	0.0415476	0	0.0465322
21ur-14731	0.144434	0.0830952	0	0.0465322
21ur-14747	0	0	0	0.0465322
21ur-14754	0	0	0	0
21ur-14766	0	0	0	0
21ur-14767	0.0361085	0	0	0
21ur-14768	0	0	0	0
21ur-14787	0	0	0	0
21ur-14788	0	0	0	0.0465322
21ur-14790	0	0	0	0
21ur-14794	0	0	0	0
21ur-14798	0.1805431	0.1661904	0.222364	0
21ur-14804	0.072217	0.0415476	0.111182	0.0930644
21ur-14809	0.180543	0.0415476	0.055591	0.0465322
21ur-14815	0	0	0	0
21ur-14831	0	0	0	0
21ur-14842	0	0	0.055591	0.0465322
21ur-14847	0.0361085	0	0	0.0465322
